image_path,road,sidewalk,bikelane,asphalt,concrete,cobblestone,dirt,grass,day,night,indoor,sunny,cloudy,raining
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000148_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000082_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000245_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000511_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000111_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000156_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000474_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000613_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000545_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000898_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000515_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000652_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000244_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000514_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000707_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000745_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000869_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000755_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000238_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000654_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000221_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000793_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000635_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000649_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000909_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000676_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000102_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000666_anon.png,1,0,1,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000524_anon.png,0,1,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000178_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000764_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000435_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000995_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000363_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000220_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000882_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000746_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001005_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000973_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000126_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000062_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000164_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000412_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000177_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000886_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000353_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000357_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000264_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000287_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000840_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000542_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000069_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000407_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000038_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001018_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000173_anon.png,0,0,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000656_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000984_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000561_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001050_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000300_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000731_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000990_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000034_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000232_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001023_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000237_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000577_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001046_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001055_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000934_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000912_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000055_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000103_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000272_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000937_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000389_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000460_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000224_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000619_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000223_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001003_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000950_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000462_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001006_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000019_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000504_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000439_anon.png,0,0,0,0,0,0,1,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000878_anon.png,0,0,0,0,0,0,1,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000046_anon.png,0,0,0,0,0,0,1,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000494_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000147_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000889_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000464_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000827_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000189_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000581_anon.png,0,1,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001049_anon.png,0,1,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001019_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000096_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000421_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000598_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000311_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000313_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000972_anon.png,0,1,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000299_anon.png,0,1,0,0,0,1,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000326_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000475_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000085_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001021_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000919_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000295_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000622_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000037_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000386_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000789_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000364_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000792_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000781_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000595_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000927_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000391_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000199_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000773_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000864_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000887_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000395_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000347_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000801_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000476_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000081_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000436_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000125_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000318_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000182_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000677_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000071_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000292_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000908_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000354_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000795_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000944_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000260_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000601_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000138_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000130_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000217_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000572_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000169_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000770_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000744_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000083_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000564_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001057_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000253_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000629_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000918_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000132_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/001035_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000143_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000450_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000724_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000603_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000413_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000480_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000310_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000425_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000611_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000208_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000576_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000337_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000329_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000360_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
/kaggle/input/micromobility-lane-recognition-dataset/MLRD/frames/Dublin01/DCU-06/000381_anon.png,1,0,0,1,0,0,0,0,1,0,0,1,0,0
