ID,Class
4588,jackhammer
4590,engine_idling
4591,children_playing
4593,jackhammer
4594,siren
4596,street_music
4597,engine_idling
4600,children_playing
4603,air_conditioner
4605,street_music
4606,dog_bark
4608,drilling
4615,dog_bark
4620,air_conditioner
4621,siren
4624,siren
4626,siren
4627,children_playing
4631,air_conditioner
4638,engine_idling
4639,engine_idling
4642,children_playing
4644,air_conditioner
4649,engine_idling
4654,children_playing
4656,siren
4660,air_conditioner
4664,jackhammer
4670,street_music
4671,street_music
4673,jackhammer
4675,engine_idling
4678,air_conditioner
4681,dog_bark
4687,air_conditioner
4689,jackhammer
4691,drilling
4694,street_music
4696,air_conditioner
4699,siren
4700,drilling
4701,engine_idling
4706,air_conditioner
4709,siren
4710,jackhammer
4711,engine_idling
4712,air_conditioner
4713,air_conditioner
4717,siren
4719,siren
4720,jackhammer
4727,air_conditioner
4731,air_conditioner
4734,air_conditioner
4738,dog_bark
4744,air_conditioner
4751,air_conditioner
4757,jackhammer
4760,engine_idling
4761,engine_idling
4765,air_conditioner
4768,jackhammer
4771,siren
4772,jackhammer
4773,dog_bark
4774,engine_idling
4777,siren
4779,siren
4780,drilling
4782,dog_bark
4797,engine_idling
4798,drilling
4802,air_conditioner
4808,dog_bark
4809,dog_bark
4811,dog_bark
4812,dog_bark
4813,siren
4814,dog_bark
4815,siren
4816,jackhammer
4817,car_horn
4818,siren
4819,engine_idling
4825,drilling
4831,siren
4838,air_conditioner
4841,siren
4845,dog_bark
4848,siren
4849,jackhammer
4850,air_conditioner
4855,dog_bark
4856,dog_bark
4859,dog_bark
4862,siren
4865,drilling
4868,air_conditioner
4869,engine_idling
4871,jackhammer
4872,air_conditioner
4874,engine_idling
4875,engine_idling
4876,children_playing
4878,siren
4882,street_music
4885,street_music
4891,dog_bark
4892,dog_bark
4893,engine_idling
4897,siren
4898,dog_bark
4901,siren
4908,dog_bark
4910,engine_idling
4915,drilling
4922,siren
4929,children_playing
4930,engine_idling
4932,children_playing
4933,drilling
4935,engine_idling
4936,children_playing
4939,siren
4941,siren
4944,siren
4946,engine_idling
4949,street_music
4951,children_playing
4954,air_conditioner
4955,siren
4957,engine_idling
4958,drilling
4967,siren
4969,jackhammer
4971,jackhammer
4975,engine_idling
4977,siren
4978,air_conditioner
4979,air_conditioner
4980,air_conditioner
4981,engine_idling
4982,siren
4983,engine_idling
4987,jackhammer
4995,air_conditioner
4998,siren
4999,drilling
5000,engine_idling
5006,drilling
5007,siren
5008,street_music
5009,dog_bark
5012,dog_bark
5014,dog_bark
5015,dog_bark
5016,dog_bark
5018,car_horn
5020,dog_bark
5024,air_conditioner
5026,dog_bark
5027,children_playing
5030,jackhammer
5036,car_horn
5039,engine_idling
5041,children_playing
5047,jackhammer
5048,air_conditioner
5050,air_conditioner
5053,siren
5054,gun_shot
5056,dog_bark
5061,dog_bark
5062,drilling
5066,siren
5070,dog_bark
5078,children_playing
5079,engine_idling
5080,drilling
5083,engine_idling
5086,engine_idling
5087,jackhammer
5090,street_music
5091,dog_bark
5093,children_playing
5097,children_playing
5098,air_conditioner
5101,dog_bark
5102,air_conditioner
5104,siren
5105,air_conditioner
5108,drilling
5111,siren
5113,engine_idling
5115,air_conditioner
5116,street_music
5120,car_horn
5123,dog_bark
5124,air_conditioner
5126,siren
5131,dog_bark
5136,jackhammer
5137,jackhammer
5139,jackhammer
5143,jackhammer
5144,street_music
5145,jackhammer
5150,air_conditioner
5152,gun_shot
5153,children_playing
5155,street_music
5156,air_conditioner
5160,dog_bark
5161,engine_idling
5162,jackhammer
5163,gun_shot
5164,air_conditioner
5166,street_music
5167,jackhammer
5168,jackhammer
5170,siren
5179,siren
5182,dog_bark
5184,siren
5185,street_music
5187,street_music
5192,air_conditioner
5193,air_conditioner
5194,siren
5197,street_music
5203,air_conditioner
5204,engine_idling
5207,jackhammer
5208,drilling
5212,children_playing
5213,air_conditioner
5215,dog_bark
5220,air_conditioner
5222,engine_idling
5224,engine_idling
5229,air_conditioner
5230,dog_bark
5231,siren
5232,dog_bark
5235,engine_idling
5238,drilling
5240,air_conditioner
5242,children_playing
5245,drilling
5249,children_playing
5250,siren
5252,air_conditioner
5254,jackhammer
5256,dog_bark
5258,engine_idling
5260,engine_idling
5261,engine_idling
5267,siren
5269,jackhammer
5273,air_conditioner
5274,dog_bark
5275,jackhammer
5276,children_playing
5280,siren
5282,dog_bark
5285,siren
5286,air_conditioner
5287,children_playing
5288,children_playing
5293,air_conditioner
5295,air_conditioner
5296,drilling
5298,engine_idling
5300,children_playing
5301,children_playing
5303,siren
5305,jackhammer
5306,air_conditioner
5311,car_horn
5317,air_conditioner
5318,drilling
5325,engine_idling
5327,engine_idling
5330,air_conditioner
5332,siren
5334,air_conditioner
5335,engine_idling
5337,gun_shot
5339,dog_bark
5341,dog_bark
5342,engine_idling
5346,dog_bark
5349,siren
5354,children_playing
5355,siren
5358,engine_idling
5362,air_conditioner
5363,jackhammer
5365,air_conditioner
5366,dog_bark
5367,siren
5368,drilling
5372,engine_idling
5375,engine_idling
5377,dog_bark
5379,siren
5381,children_playing
5383,street_music
5386,engine_idling
5387,jackhammer
5388,drilling
5392,engine_idling
5393,engine_idling
5396,children_playing
5399,car_horn
5401,siren
5402,jackhammer
5404,dog_bark
5408,air_conditioner
5410,siren
5413,engine_idling
5419,jackhammer
5420,engine_idling
5421,car_horn
5422,jackhammer
5424,air_conditioner
5425,children_playing
5428,jackhammer
5430,drilling
5431,drilling
5434,children_playing
5439,air_conditioner
5440,siren
5442,siren
5443,street_music
5446,street_music
5449,dog_bark
5450,jackhammer
5451,air_conditioner
5453,children_playing
5454,drilling
5455,drilling
5457,jackhammer
5458,engine_idling
5462,engine_idling
5463,siren
5464,dog_bark
5467,siren
5468,engine_idling
5469,jackhammer
5470,dog_bark
5471,car_horn
5474,dog_bark
5475,street_music
5478,gun_shot
5479,siren
5482,drilling
5484,gun_shot
5485,engine_idling
5490,engine_idling
5491,dog_bark
5496,engine_idling
5500,drilling
5501,jackhammer
5502,engine_idling
5506,jackhammer
5510,siren
5516,dog_bark
5517,dog_bark
5520,air_conditioner
5525,air_conditioner
5527,engine_idling
5529,dog_bark
5531,engine_idling
5532,dog_bark
5536,children_playing
5538,dog_bark
5539,jackhammer
5541,dog_bark
5549,dog_bark
5550,engine_idling
5551,siren
5552,air_conditioner
5555,drilling
5563,siren
5567,siren
5568,children_playing
5569,siren
5573,jackhammer
5575,drilling
5576,dog_bark
5578,air_conditioner
5579,siren
5580,dog_bark
5581,siren
5584,siren
5590,siren
5591,jackhammer
5593,air_conditioner
5595,street_music
5596,children_playing
5602,engine_idling
5603,street_music
5604,siren
5606,jackhammer
5608,engine_idling
5617,dog_bark
5618,gun_shot
5620,siren
5621,engine_idling
5622,air_conditioner
5629,dog_bark
5630,children_playing
5632,drilling
5633,engine_idling
5636,engine_idling
5643,jackhammer
5646,jackhammer
5647,jackhammer
5648,air_conditioner
5651,siren
5656,siren
5657,engine_idling
5665,street_music
5666,street_music
5667,children_playing
5674,street_music
5675,engine_idling
5677,siren
5679,air_conditioner
5685,engine_idling
5686,air_conditioner
5688,dog_bark
5693,jackhammer
5694,dog_bark
5696,jackhammer
5700,air_conditioner
5703,engine_idling
5708,siren
5717,gun_shot
5718,children_playing
5720,dog_bark
5727,drilling
5728,air_conditioner
5729,engine_idling
5737,jackhammer
5738,siren
5743,dog_bark
5747,engine_idling
5748,siren
5749,children_playing
5752,drilling
5753,dog_bark
5754,dog_bark
5756,drilling
5759,gun_shot
5766,drilling
5775,children_playing
5776,car_horn
5777,air_conditioner
5779,jackhammer
5781,siren
5782,engine_idling
5785,engine_idling
5787,air_conditioner
5789,siren
5792,jackhammer
5793,drilling
5794,engine_idling
5795,dog_bark
5797,air_conditioner
5798,air_conditioner
5801,dog_bark
5803,dog_bark
5804,street_music
5805,siren
5807,siren
5809,gun_shot
5810,engine_idling
5811,siren
5812,air_conditioner
5814,air_conditioner
5819,children_playing
5821,engine_idling
5823,car_horn
5828,air_conditioner
5830,children_playing
5831,drilling
5834,dog_bark
5836,engine_idling
5838,siren
5839,jackhammer
5843,jackhammer
5845,air_conditioner
5846,jackhammer
5849,siren
5853,street_music
5855,jackhammer
5860,siren
5861,jackhammer
5866,jackhammer
5868,dog_bark
5872,air_conditioner
5873,dog_bark
5875,jackhammer
5878,jackhammer
5880,jackhammer
5883,street_music
5884,children_playing
5885,siren
5894,dog_bark
5895,engine_idling
5896,engine_idling
5898,jackhammer
5899,gun_shot
5905,children_playing
5910,car_horn
5911,children_playing
5913,air_conditioner
5916,drilling
5919,air_conditioner
5920,jackhammer
5923,siren
5924,engine_idling
5929,engine_idling
5930,siren
5931,jackhammer
5935,drilling
5938,jackhammer
5939,siren
5945,engine_idling
5946,children_playing
5955,dog_bark
5956,siren
5958,jackhammer
5959,siren
5961,dog_bark
5965,air_conditioner
5967,air_conditioner
5969,siren
5970,children_playing
5971,siren
5972,jackhammer
5973,jackhammer
5974,engine_idling
5975,street_music
5978,dog_bark
5979,dog_bark
5981,engine_idling
5986,children_playing
5987,engine_idling
5991,jackhammer
5993,jackhammer
5998,engine_idling
6000,children_playing
6006,drilling
6008,drilling
6011,dog_bark
6018,children_playing
6024,air_conditioner
6028,engine_idling
6032,engine_idling
6036,jackhammer
6037,engine_idling
6038,dog_bark
6039,siren
6042,engine_idling
6043,dog_bark
6044,dog_bark
6045,air_conditioner
6048,street_music
6052,dog_bark
6057,air_conditioner
6058,air_conditioner
6060,street_music
6062,dog_bark
6064,jackhammer
6065,siren
6067,dog_bark
6069,jackhammer
6071,jackhammer
6073,dog_bark
6075,children_playing
6076,engine_idling
6078,jackhammer
6084,siren
6090,engine_idling
6093,air_conditioner
6097,siren
6102,siren
6105,drilling
6106,dog_bark
6110,street_music
6111,car_horn
6112,air_conditioner
6113,dog_bark
6114,siren
6122,drilling
6124,jackhammer
6125,gun_shot
6126,dog_bark
6127,engine_idling
6128,engine_idling
6135,air_conditioner
6143,jackhammer
6146,air_conditioner
6147,engine_idling
6148,jackhammer
6150,siren
6155,engine_idling
6157,engine_idling
6164,children_playing
6166,siren
6167,siren
6168,jackhammer
6176,siren
6178,street_music
6182,drilling
6184,air_conditioner
6185,air_conditioner
6186,siren
6190,siren
6192,dog_bark
6195,dog_bark
6199,siren
6200,children_playing
6201,siren
6202,engine_idling
6203,air_conditioner
6207,gun_shot
6208,engine_idling
6209,siren
6216,siren
6218,children_playing
6221,siren
6223,siren
6225,air_conditioner
6226,street_music
6228,jackhammer
6231,siren
6233,air_conditioner
6236,engine_idling
6237,air_conditioner
6238,jackhammer
6240,jackhammer
6242,siren
6246,jackhammer
6250,gun_shot
6251,dog_bark
6252,dog_bark
6253,engine_idling
6254,street_music
6257,drilling
6261,engine_idling
6264,children_playing
6267,siren
6269,air_conditioner
6273,engine_idling
6275,dog_bark
6276,siren
6277,children_playing
6280,jackhammer
6281,street_music
6285,dog_bark
6289,children_playing
6299,engine_idling
6301,air_conditioner
6302,engine_idling
6303,street_music
6306,siren
6307,engine_idling
6312,jackhammer
6313,engine_idling
6315,air_conditioner
6316,dog_bark
6320,engine_idling
6325,jackhammer
6330,engine_idling
6334,engine_idling
6342,siren
6344,engine_idling
6349,siren
6350,children_playing
6352,engine_idling
6353,air_conditioner
6356,engine_idling
6360,dog_bark
6361,siren
6362,air_conditioner
6363,siren
6365,drilling
6368,jackhammer
6369,dog_bark
6373,dog_bark
6383,dog_bark
6384,siren
6385,air_conditioner
6386,street_music
6388,dog_bark
6390,children_playing
6391,children_playing
6396,gun_shot
6397,siren
6398,jackhammer
6399,jackhammer
6400,siren
6401,air_conditioner
6405,engine_idling
6406,engine_idling
6407,engine_idling
6410,engine_idling
6415,street_music
6419,engine_idling
6421,siren
6425,siren
6428,engine_idling
6429,dog_bark
6430,engine_idling
6433,street_music
6438,drilling
6439,car_horn
6444,jackhammer
6447,engine_idling
6458,siren
6465,engine_idling
6470,siren
6471,engine_idling
6472,gun_shot
6476,dog_bark
6479,dog_bark
6481,engine_idling
6482,siren
6485,dog_bark
6488,siren
6489,jackhammer
6491,jackhammer
6492,street_music
6494,street_music
6495,dog_bark
6499,street_music
6501,air_conditioner
6503,air_conditioner
6504,air_conditioner
6513,drilling
6514,siren
6519,air_conditioner
6525,air_conditioner
6526,engine_idling
6532,street_music
6533,siren
6538,engine_idling
6539,dog_bark
6540,drilling
6541,drilling
6545,dog_bark
6554,engine_idling
6561,engine_idling
6564,dog_bark
6567,siren
6569,engine_idling
6571,air_conditioner
6576,engine_idling
6577,air_conditioner
6578,jackhammer
6581,engine_idling
6582,engine_idling
6584,engine_idling
6585,street_music
6586,siren
6587,siren
6588,jackhammer
6590,siren
6591,engine_idling
6593,siren
6594,dog_bark
6597,engine_idling
6598,jackhammer
6601,air_conditioner
6605,jackhammer
6611,siren
6612,car_horn
6613,jackhammer
6615,engine_idling
6617,jackhammer
6622,dog_bark
6624,dog_bark
6625,engine_idling
6627,street_music
6632,engine_idling
6636,engine_idling
6639,engine_idling
6645,engine_idling
6646,jackhammer
6650,siren
6657,siren
6658,air_conditioner
6663,siren
6666,engine_idling
6669,dog_bark
6670,drilling
6672,engine_idling
6673,engine_idling
6675,siren
6678,air_conditioner
6680,street_music
6682,air_conditioner
6684,dog_bark
6685,siren
6686,engine_idling
6687,air_conditioner
6688,engine_idling
6690,children_playing
6695,engine_idling
6697,dog_bark
6699,siren
6700,siren
6701,car_horn
6702,air_conditioner
6704,drilling
6705,engine_idling
6706,air_conditioner
6707,siren
6709,siren
6711,street_music
6713,air_conditioner
6718,dog_bark
6720,children_playing
6727,siren
6733,engine_idling
6743,siren
6744,siren
6745,jackhammer
6751,jackhammer
6756,engine_idling
6758,dog_bark
6761,jackhammer
6762,jackhammer
6766,engine_idling
6776,jackhammer
6780,air_conditioner
6784,air_conditioner
6785,dog_bark
6787,air_conditioner
6788,siren
6789,siren
6794,drilling
6795,dog_bark
6796,jackhammer
6798,engine_idling
6799,siren
6801,dog_bark
6803,street_music
6805,siren
6806,dog_bark
6807,drilling
6808,car_horn
6809,children_playing
6814,dog_bark
6825,air_conditioner
6827,gun_shot
6828,dog_bark
6833,engine_idling
6834,dog_bark
6838,dog_bark
6842,jackhammer
6843,siren
6845,air_conditioner
6848,children_playing
6849,engine_idling
6854,siren
6858,siren
6859,air_conditioner
6861,engine_idling
6862,children_playing
6863,engine_idling
6867,siren
6868,siren
6870,gun_shot
6873,siren
6874,siren
6876,jackhammer
6884,gun_shot
6885,jackhammer
6887,jackhammer
6890,dog_bark
6894,jackhammer
6897,engine_idling
6899,air_conditioner
6904,air_conditioner
6905,siren
6913,air_conditioner
6916,jackhammer
6917,engine_idling
6919,drilling
6921,engine_idling
6924,siren
6927,engine_idling
6930,air_conditioner
6936,engine_idling
6940,street_music
6941,children_playing
6944,air_conditioner
6950,children_playing
6951,air_conditioner
6952,children_playing
6953,children_playing
6957,siren
6959,siren
6960,siren
6962,jackhammer
6964,siren
6968,gun_shot
6972,engine_idling
6978,engine_idling
6980,siren
6983,jackhammer
6987,street_music
6988,dog_bark
6989,siren
6994,dog_bark
6995,children_playing
6996,air_conditioner
6997,children_playing
7011,siren
7021,air_conditioner
7023,engine_idling
7024,children_playing
7033,car_horn
7034,engine_idling
7037,siren
7038,air_conditioner
7043,street_music
7044,street_music
7045,siren
7047,children_playing
7050,jackhammer
7056,engine_idling
7058,dog_bark
7071,children_playing
7080,siren
7089,children_playing
7090,engine_idling
7092,siren
7093,street_music
7097,engine_idling
7098,siren
7099,drilling
7101,street_music
7102,engine_idling
7103,engine_idling
7104,dog_bark
7106,siren
7117,street_music
7119,engine_idling
7120,jackhammer
7122,air_conditioner
7123,children_playing
7125,engine_idling
7127,children_playing
7128,jackhammer
7130,air_conditioner
7132,dog_bark
7134,street_music
7135,dog_bark
7139,air_conditioner
7146,air_conditioner
7147,engine_idling
7152,jackhammer
7158,siren
7160,car_horn
7164,jackhammer
7165,engine_idling
7166,jackhammer
7167,dog_bark
7168,jackhammer
7173,air_conditioner
7181,gun_shot
7182,jackhammer
7183,jackhammer
7184,air_conditioner
7186,engine_idling
7188,gun_shot
7189,air_conditioner
7192,jackhammer
7193,siren
7199,engine_idling
7208,drilling
7209,siren
7210,engine_idling
7214,jackhammer
7219,air_conditioner
7220,air_conditioner
7225,air_conditioner
7229,engine_idling
7230,engine_idling
7234,engine_idling
7236,siren
7237,air_conditioner
7238,jackhammer
7239,drilling
7243,engine_idling
7246,air_conditioner
7248,drilling
7254,siren
7255,engine_idling
7261,dog_bark
7266,drilling
7267,engine_idling
7268,air_conditioner
7270,dog_bark
7271,jackhammer
7273,drilling
7276,car_horn
7281,engine_idling
7282,siren
7283,siren
7286,dog_bark
7288,siren
7289,street_music
7290,engine_idling
7291,jackhammer
7293,jackhammer
7295,gun_shot
7296,children_playing
7299,street_music
7300,dog_bark
7301,air_conditioner
7303,drilling
7304,siren
7306,jackhammer
7308,car_horn
7310,air_conditioner
7312,children_playing
7314,air_conditioner
7317,jackhammer
7318,air_conditioner
7324,siren
7325,air_conditioner
7327,engine_idling
7334,dog_bark
7335,street_music
7339,siren
7341,street_music
7342,siren
7348,engine_idling
7350,jackhammer
7351,children_playing
7353,dog_bark
7355,gun_shot
7356,engine_idling
7357,car_horn
7363,jackhammer
7365,siren
7368,engine_idling
7371,jackhammer
7373,children_playing
7390,siren
7391,jackhammer
7393,air_conditioner
7394,air_conditioner
7395,engine_idling
7396,air_conditioner
7397,car_horn
7402,engine_idling
7406,children_playing
7407,air_conditioner
7411,drilling
7413,gun_shot
7415,drilling
7416,engine_idling
7420,air_conditioner
7421,engine_idling
7422,jackhammer
7427,dog_bark
7428,dog_bark
7433,jackhammer
7434,drilling
7435,car_horn
7438,jackhammer
7440,air_conditioner
7441,street_music
7442,jackhammer
7444,children_playing
7445,dog_bark
7453,air_conditioner
7454,children_playing
7461,dog_bark
7464,engine_idling
7466,jackhammer
7470,gun_shot
7473,jackhammer
7474,dog_bark
7477,engine_idling
7480,drilling
7481,drilling
7484,dog_bark
7485,engine_idling
7486,street_music
7487,gun_shot
7489,jackhammer
7491,air_conditioner
7492,drilling
7496,siren
7498,children_playing
7502,air_conditioner
7511,jackhammer
7512,air_conditioner
7514,engine_idling
7515,jackhammer
7517,street_music
7526,engine_idling
7527,siren
7533,car_horn
7534,jackhammer
7535,siren
7536,children_playing
7537,dog_bark
7540,engine_idling
7544,drilling
7545,children_playing
7546,siren
7549,dog_bark
7551,street_music
7554,children_playing
7555,jackhammer
7557,siren
7559,siren
7562,drilling
7564,street_music
7571,siren
7572,jackhammer
7575,car_horn
7583,gun_shot
7587,engine_idling
7588,car_horn
7590,engine_idling
7591,drilling
7594,dog_bark
7603,gun_shot
7605,street_music
7606,engine_idling
7608,dog_bark
7615,jackhammer
7616,car_horn
7621,children_playing
7624,dog_bark
7627,dog_bark
7628,engine_idling
7630,jackhammer
7632,dog_bark
7635,air_conditioner
7637,air_conditioner
7640,drilling
7643,siren
7647,siren
7649,children_playing
7652,engine_idling
7654,siren
7658,engine_idling
7659,gun_shot
7660,air_conditioner
7661,dog_bark
7662,air_conditioner
7663,siren
7666,engine_idling
7667,engine_idling
7668,engine_idling
7670,siren
7676,children_playing
7678,dog_bark
7684,street_music
7691,engine_idling
7692,siren
7693,drilling
7695,dog_bark
7698,air_conditioner
7701,jackhammer
7703,siren
7704,drilling
7708,jackhammer
7709,air_conditioner
7714,air_conditioner
7716,engine_idling
7717,siren
7719,air_conditioner
7722,children_playing
7728,dog_bark
7731,dog_bark
7732,dog_bark
7737,air_conditioner
7741,dog_bark
7746,jackhammer
7749,air_conditioner
7752,dog_bark
7753,children_playing
7755,street_music
7757,jackhammer
7758,drilling
7760,children_playing
7763,jackhammer
7764,jackhammer
7767,dog_bark
7771,jackhammer
7772,siren
7773,siren
7774,drilling
7778,siren
7781,jackhammer
7782,engine_idling
7786,dog_bark
7789,siren
7790,siren
7793,engine_idling
7794,jackhammer
7797,car_horn
7798,dog_bark
7799,air_conditioner
7801,dog_bark
7803,jackhammer
7805,siren
7808,engine_idling
7809,jackhammer
7811,children_playing
7812,street_music
7815,drilling
7816,drilling
7820,engine_idling
7823,street_music
7832,air_conditioner
7834,air_conditioner
7840,children_playing
7841,air_conditioner
7847,dog_bark
7848,children_playing
7849,engine_idling
7851,engine_idling
7852,engine_idling
7857,engine_idling
7859,children_playing
7863,jackhammer
7864,jackhammer
7866,drilling
7877,dog_bark
7878,engine_idling
7884,dog_bark
7885,dog_bark
7886,siren
7887,siren
7888,engine_idling
7889,engine_idling
7894,jackhammer
7895,engine_idling
7902,jackhammer
7903,drilling
7905,jackhammer
7906,engine_idling
7907,engine_idling
7912,children_playing
7913,children_playing
7915,air_conditioner
7921,siren
7923,jackhammer
7924,engine_idling
7925,siren
7926,children_playing
7934,air_conditioner
7937,street_music
7940,dog_bark
7945,engine_idling
7947,air_conditioner
7948,dog_bark
7950,street_music
7953,jackhammer
7957,street_music
7958,engine_idling
7960,dog_bark
7962,siren
7967,street_music
7968,air_conditioner
7971,drilling
7972,dog_bark
7973,siren
7974,air_conditioner
7983,drilling
7984,air_conditioner
7986,gun_shot
7987,dog_bark
7991,dog_bark
8001,air_conditioner
8003,engine_idling
8005,jackhammer
8006,dog_bark
8007,dog_bark
8010,siren
8011,engine_idling
8015,dog_bark
8017,dog_bark
8018,engine_idling
8019,air_conditioner
8023,siren
8026,dog_bark
8030,dog_bark
8031,dog_bark
8038,air_conditioner
8039,dog_bark
8040,dog_bark
8041,air_conditioner
8044,air_conditioner
8045,drilling
8051,siren
8054,siren
8056,dog_bark
8059,engine_idling
8063,air_conditioner
8065,air_conditioner
8066,engine_idling
8070,gun_shot
8082,children_playing
8083,jackhammer
8087,street_music
8089,siren
8091,children_playing
8094,siren
8096,engine_idling
8098,siren
8102,dog_bark
8107,air_conditioner
8109,siren
8112,engine_idling
8113,air_conditioner
8115,engine_idling
8116,siren
8117,engine_idling
8120,dog_bark
8121,children_playing
8123,engine_idling
8124,engine_idling
8126,engine_idling
8129,engine_idling
8132,jackhammer
8134,engine_idling
8136,engine_idling
8138,engine_idling
8139,dog_bark
8141,children_playing
8147,engine_idling
8149,engine_idling
8153,siren
8157,children_playing
8158,engine_idling
8159,jackhammer
8160,car_horn
8162,siren
8163,dog_bark
8164,engine_idling
8165,dog_bark
8169,engine_idling
8170,engine_idling
8175,children_playing
8178,dog_bark
8179,dog_bark
8186,engine_idling
8196,air_conditioner
8197,air_conditioner
8198,dog_bark
8203,siren
8204,street_music
8206,jackhammer
8207,dog_bark
8209,engine_idling
8212,engine_idling
8214,siren
8218,dog_bark
8222,air_conditioner
8223,siren
8224,children_playing
8225,children_playing
8226,drilling
8230,siren
8235,jackhammer
8237,jackhammer
8240,engine_idling
8242,siren
8245,gun_shot
8248,siren
8250,dog_bark
8254,siren
8255,children_playing
8256,gun_shot
8267,dog_bark
8269,air_conditioner
8273,street_music
8275,siren
8276,dog_bark
8278,jackhammer
8281,gun_shot
8284,siren
8286,air_conditioner
8288,dog_bark
8290,siren
8291,dog_bark
8292,engine_idling
8295,children_playing
8298,engine_idling
8301,gun_shot
8303,dog_bark
8304,children_playing
8309,dog_bark
8312,street_music
8316,dog_bark
8319,dog_bark
8320,engine_idling
8321,air_conditioner
8326,engine_idling
8328,drilling
8329,dog_bark
8331,dog_bark
8336,gun_shot
8339,siren
8340,dog_bark
8341,dog_bark
8342,drilling
8343,jackhammer
8348,jackhammer
8349,children_playing
8350,jackhammer
8355,dog_bark
8358,jackhammer
8359,siren
8362,jackhammer
8363,dog_bark
8367,engine_idling
8371,siren
8372,engine_idling
8373,dog_bark
8374,car_horn
8375,street_music
8376,air_conditioner
8379,air_conditioner
8383,siren
8385,car_horn
8388,dog_bark
8389,siren
8390,engine_idling
8394,dog_bark
8398,street_music
8400,air_conditioner
8402,engine_idling
8404,engine_idling
8405,engine_idling
8408,jackhammer
8413,dog_bark
8414,siren
8415,siren
8418,car_horn
8423,siren
8426,dog_bark
8433,siren
8436,siren
8439,air_conditioner
8451,dog_bark
8452,dog_bark
8454,jackhammer
8455,siren
8456,siren
8461,jackhammer
8463,air_conditioner
8468,jackhammer
8478,drilling
8480,engine_idling
8481,air_conditioner
8487,dog_bark
8488,dog_bark
8489,dog_bark
8490,dog_bark
8494,dog_bark
8495,jackhammer
8497,dog_bark
8504,gun_shot
8505,jackhammer
8506,engine_idling
8509,jackhammer
8516,drilling
8517,air_conditioner
8521,dog_bark
8525,drilling
8528,engine_idling
8529,siren
8530,air_conditioner
8532,gun_shot
8533,jackhammer
8537,children_playing
8541,siren
8545,engine_idling
8548,air_conditioner
8549,siren
8550,street_music
8551,air_conditioner
8554,engine_idling
8555,dog_bark
8556,jackhammer
8557,engine_idling
8559,street_music
8561,street_music
8563,engine_idling
8566,air_conditioner
8567,siren
8572,dog_bark
8573,engine_idling
8574,engine_idling
8576,gun_shot
8577,air_conditioner
8583,drilling
8585,children_playing
8591,engine_idling
8592,dog_bark
8593,dog_bark
8600,siren
8601,air_conditioner
8602,children_playing
8606,children_playing
8608,jackhammer
8619,air_conditioner
8622,siren
8623,engine_idling
8629,dog_bark
8631,siren
8633,engine_idling
8634,air_conditioner
8638,street_music
8642,jackhammer
8645,engine_idling
8647,engine_idling
8648,car_horn
8652,siren
8655,street_music
8661,street_music
8662,engine_idling
8668,dog_bark
8669,jackhammer
8671,engine_idling
8672,air_conditioner
8674,siren
8680,dog_bark
8683,engine_idling
8686,engine_idling
8687,engine_idling
8688,children_playing
8689,jackhammer
8692,dog_bark
8696,drilling
8697,engine_idling
8698,jackhammer
8700,dog_bark
8702,siren
8708,children_playing
8718,drilling
8719,engine_idling
8730,dog_bark
8731,siren
