ID,Class
4774,engine_idling
4777,drilling
4779,drilling
4780,street_music
4782,car_horn
4797,engine_idling
4798,street_music
4802,drilling
4808,siren
4809,engine_idling
4811,dog_bark
4812,children_playing
4813,jackhammer
4814,gun_shot
4815,drilling
4816,street_music
4817,drilling
4818,engine_idling
4819,drilling
4825,drilling
4831,drilling
4838,air_conditioner
4841,siren
4845,engine_idling
4848,air_conditioner
4849,street_music
4850,drilling
4855,children_playing
4856,dog_bark
4859,jackhammer
4862,drilling
4865,gun_shot
4868,car_horn
4869,gun_shot
4871,engine_idling
4872,dog_bark
4874,children_playing
4875,air_conditioner
4876,dog_bark
4878,gun_shot
4882,siren
4885,drilling
4891,children_playing
4892,children_playing
4893,jackhammer
4897,street_music
4898,drilling
4901,children_playing
4908,drilling
4910,drilling
4915,drilling
4922,street_music
4929,children_playing
4930,dog_bark
4932,drilling
4933,street_music
4935,drilling
4936,drilling
4939,gun_shot
4941,drilling
4944,street_music
4946,jackhammer
4949,drilling
4951,children_playing
4954,dog_bark
4955,drilling
4957,air_conditioner
4958,gun_shot
4967,engine_idling
4969,drilling
4971,street_music
4975,drilling
4977,drilling
4978,gun_shot
4979,children_playing
4980,children_playing
4981,children_playing
4982,dog_bark
4983,drilling
4987,engine_idling
4995,jackhammer
4998,air_conditioner
4999,children_playing
5000,children_playing
5006,dog_bark
5007,siren
5008,siren
5009,jackhammer
5012,siren
5014,engine_idling
5015,children_playing
5016,drilling
5018,jackhammer
5020,air_conditioner
5024,air_conditioner
5026,air_conditioner
5027,drilling
5030,air_conditioner
5036,drilling
5039,engine_idling
5041,dog_bark
5047,children_playing
5048,air_conditioner
5050,air_conditioner
5053,jackhammer
5054,drilling
5056,street_music
5061,drilling
5062,drilling
5066,drilling
5070,dog_bark
5078,jackhammer
5079,car_horn
5080,gun_shot
5083,drilling
5086,jackhammer
5087,engine_idling
5090,drilling
5091,siren
5093,jackhammer
5097,siren
5098,air_conditioner
5101,children_playing
5102,drilling
5104,jackhammer
5105,drilling
5108,drilling
5111,street_music
5113,drilling
5115,jackhammer
5116,drilling
5120,dog_bark
5123,street_music
5124,children_playing
5126,engine_idling
5131,gun_shot
5136,gun_shot
5137,jackhammer
5139,air_conditioner
5143,street_music
5144,drilling
5145,jackhammer
5150,drilling
5152,drilling
5153,car_horn
5155,dog_bark
5156,dog_bark
5160,engine_idling
5161,air_conditioner
5162,engine_idling
5163,children_playing
5164,jackhammer
5166,dog_bark
5167,air_conditioner
5168,air_conditioner
5170,gun_shot
5179,siren
5182,dog_bark
5184,siren
5185,drilling
5187,gun_shot
5192,drilling
5193,children_playing
5194,children_playing
5197,drilling
5203,jackhammer
5204,jackhammer
5207,siren
5208,jackhammer
5212,drilling
5213,jackhammer
5215,drilling
5220,children_playing
5222,gun_shot
5224,siren
5229,gun_shot
5230,siren
5231,children_playing
5232,jackhammer
5235,dog_bark
5238,drilling
5240,jackhammer
5242,drilling
5245,children_playing
5249,drilling
5250,air_conditioner
5252,dog_bark
5254,drilling
5256,dog_bark
5258,dog_bark
5260,children_playing
5261,jackhammer
5267,drilling
5269,drilling
5273,car_horn
5274,street_music
5275,children_playing
5276,gun_shot
5280,street_music
5282,children_playing
5285,engine_idling
5286,drilling
5287,dog_bark
5288,children_playing
5293,gun_shot
5295,drilling
5296,dog_bark
5298,drilling
5300,children_playing
5301,children_playing
5303,engine_idling
5305,drilling
5306,air_conditioner
5311,drilling
5317,dog_bark
5318,dog_bark
5325,drilling
5327,children_playing
5330,street_music
5332,engine_idling
5334,drilling
5335,children_playing
5337,gun_shot
5339,street_music
5341,siren
5342,air_conditioner
5346,street_music
5349,jackhammer
5354,dog_bark
5355,drilling
5358,jackhammer
5362,siren
5363,drilling
5365,drilling
5366,dog_bark
5367,drilling
5368,drilling
5372,drilling
5375,air_conditioner
5377,children_playing
5379,siren
5381,drilling
5383,street_music
5386,dog_bark
5387,drilling
5388,children_playing
5392,children_playing
5393,jackhammer
5396,drilling
5399,drilling
5401,siren
5402,street_music
5404,street_music
5408,jackhammer
5410,dog_bark
5413,drilling
5419,engine_idling
5420,jackhammer
5421,street_music
5422,street_music
5424,drilling
5425,drilling
5428,air_conditioner
5430,engine_idling
5431,car_horn
5434,drilling
5439,air_conditioner
5440,children_playing
5442,street_music
5443,drilling
5446,children_playing
5449,drilling
5450,jackhammer
5451,children_playing
5453,engine_idling
5454,jackhammer
5455,car_horn
5457,air_conditioner
5458,jackhammer
5462,children_playing
5463,drilling
5464,street_music
5467,siren
5468,jackhammer
5469,siren
5470,air_conditioner
5471,children_playing
5474,gun_shot
5475,drilling
5478,dog_bark
5479,car_horn
5482,drilling
5484,children_playing
5485,children_playing
5490,air_conditioner
5491,dog_bark
5496,drilling
5500,children_playing
5501,children_playing
5502,street_music
5506,gun_shot
5510,street_music
5516,dog_bark
5517,dog_bark
5520,dog_bark
5525,drilling
5527,gun_shot
5529,drilling
5531,children_playing
5532,car_horn
5536,engine_idling
5538,children_playing
5539,gun_shot
5541,car_horn
5549,children_playing
5550,drilling
5551,car_horn
5552,gun_shot
5555,children_playing
5563,children_playing
5567,children_playing
5568,street_music
5569,siren
5573,drilling
5575,car_horn
5576,drilling
5578,gun_shot
5579,gun_shot
5580,drilling
5581,street_music
5584,drilling
5590,dog_bark
5591,drilling
5593,street_music
5595,air_conditioner
5596,dog_bark
5602,gun_shot
5603,drilling
5604,dog_bark
5606,drilling
5608,street_music
5617,gun_shot
5618,dog_bark
5620,street_music
5621,drilling
5622,air_conditioner
5629,drilling
5630,children_playing
5632,children_playing
5633,children_playing
5636,street_music
5643,children_playing
5646,street_music
5647,car_horn
5648,siren
5651,dog_bark
5656,engine_idling
5657,children_playing
5665,drilling
5666,drilling
5667,siren
5674,children_playing
5675,gun_shot
5677,drilling
5679,siren
5685,air_conditioner
5686,siren
5688,jackhammer
5693,drilling
5694,children_playing
5696,gun_shot
5700,siren
5703,siren
5708,dog_bark
5717,children_playing
5718,jackhammer
5720,gun_shot
5727,dog_bark
5728,jackhammer
5729,car_horn
5737,air_conditioner
5738,siren
5743,jackhammer
5747,children_playing
5748,dog_bark
5749,children_playing
5752,drilling
5753,children_playing
5754,street_music
5756,dog_bark
5759,engine_idling
5766,engine_idling
5775,children_playing
5776,car_horn
5777,car_horn
5779,siren
5781,siren
5782,drilling
5785,children_playing
5787,air_conditioner
5789,air_conditioner
5792,engine_idling
5793,drilling
5794,engine_idling
5795,children_playing
5797,children_playing
5798,drilling
5801,jackhammer
5803,car_horn
5804,children_playing
5805,dog_bark
5807,siren
5809,drilling
5810,children_playing
5811,children_playing
5812,dog_bark
5814,children_playing
5819,siren
5821,jackhammer
5823,drilling
5828,children_playing
5830,engine_idling
5831,siren
5834,siren
5836,air_conditioner
5838,engine_idling
5839,gun_shot
5843,siren
5845,jackhammer
5846,air_conditioner
5849,drilling
5853,drilling
5855,jackhammer
5860,siren
5861,street_music
5866,engine_idling
5868,street_music
5872,gun_shot
5873,children_playing
5875,children_playing
5878,air_conditioner
5880,dog_bark
5883,drilling
5884,engine_idling
5885,drilling
5894,street_music
5895,drilling
5896,jackhammer
5898,siren
5899,siren
5905,car_horn
5910,children_playing
5911,street_music
5913,jackhammer
5916,jackhammer
5919,siren
5920,drilling
5923,drilling
5924,gun_shot
5929,air_conditioner
5930,jackhammer
5931,children_playing
5935,jackhammer
5938,children_playing
5939,siren
5945,children_playing
5946,children_playing
5955,drilling
5956,jackhammer
5958,air_conditioner
5959,jackhammer
5961,street_music
5965,siren
5967,children_playing
5969,drilling
5970,drilling
5971,air_conditioner
5972,street_music
5973,children_playing
5974,drilling
5975,drilling
5978,children_playing
5979,car_horn
5981,engine_idling
5986,siren
5987,jackhammer
5991,siren
5993,siren
5998,siren
6000,air_conditioner
6006,street_music
6008,car_horn
6011,dog_bark
6018,drilling
6024,car_horn
6028,children_playing
6032,street_music
6036,drilling
6037,drilling
6038,dog_bark
6039,drilling
6042,children_playing
6043,drilling
6044,car_horn
6045,drilling
6048,drilling
6052,gun_shot
6057,jackhammer
6058,jackhammer
6060,car_horn
6062,siren
6064,drilling
6065,drilling
6067,dog_bark
6069,drilling
6071,street_music
6073,engine_idling
6075,siren
6076,street_music
6078,siren
6084,drilling
6090,gun_shot
6093,children_playing
6097,dog_bark
6102,siren
6105,drilling
6106,siren
6110,drilling
6111,car_horn
6112,air_conditioner
6113,drilling
6114,air_conditioner
6122,dog_bark
6124,air_conditioner
6125,street_music
6126,children_playing
6127,jackhammer
6128,children_playing
6135,drilling
6143,children_playing
6146,jackhammer
6147,gun_shot
6148,jackhammer
6150,dog_bark
6155,car_horn
6157,drilling
6164,children_playing
6166,siren
6167,gun_shot
6168,children_playing
6176,jackhammer
6178,drilling
6182,drilling
6184,jackhammer
6185,dog_bark
6186,car_horn
6190,siren
6192,dog_bark
6195,jackhammer
6199,siren
6200,street_music
6201,drilling
6202,children_playing
6203,children_playing
6207,drilling
6208,engine_idling
6209,siren
6216,siren
6218,jackhammer
6221,children_playing
6223,children_playing
6225,drilling
6226,drilling
6228,children_playing
6231,siren
6233,children_playing
6236,engine_idling
6237,children_playing
6238,drilling
6240,drilling
6242,air_conditioner
6246,dog_bark
6250,gun_shot
6251,drilling
6252,children_playing
6253,engine_idling
6254,gun_shot
6257,children_playing
6261,engine_idling
6264,children_playing
6267,dog_bark
6269,drilling
6273,drilling
6275,drilling
6276,drilling
6277,street_music
6280,air_conditioner
6281,air_conditioner
6285,drilling
6289,drilling
6299,drilling
6301,street_music
6302,car_horn
6303,gun_shot
6306,car_horn
6307,dog_bark
6312,jackhammer
6313,children_playing
6315,jackhammer
6316,children_playing
6320,dog_bark
6325,children_playing
6330,engine_idling
6334,car_horn
6342,siren
6344,car_horn
6349,jackhammer
6350,air_conditioner
6352,siren
6353,children_playing
6356,drilling
6360,dog_bark
6361,engine_idling
6362,drilling
6363,air_conditioner
6365,car_horn
6368,jackhammer
6369,dog_bark
6373,children_playing
6383,street_music
6384,street_music
6385,car_horn
6386,air_conditioner
6388,drilling
6390,drilling
6391,drilling
6396,gun_shot
6397,drilling
6398,drilling
6399,car_horn
6400,siren
6401,drilling
6405,engine_idling
6406,street_music
6407,gun_shot
6410,dog_bark
6415,street_music
6419,drilling
6421,siren
6425,drilling
6428,children_playing
6429,drilling
6430,children_playing
6433,siren
6438,air_conditioner
6439,engine_idling
6444,engine_idling
6447,drilling
6458,children_playing
6465,engine_idling
6470,siren
6471,street_music
6472,drilling
6476,gun_shot
6479,siren
6481,drilling
6482,children_playing
6485,jackhammer
6488,drilling
6489,street_music
6491,drilling
6492,air_conditioner
6494,drilling
6495,engine_idling
6499,car_horn
6501,street_music
6503,gun_shot
6504,children_playing
6513,jackhammer
6514,siren
6519,jackhammer
6525,air_conditioner
6526,jackhammer
6532,drilling
6533,street_music
6538,car_horn
6539,dog_bark
6540,drilling
6541,dog_bark
6545,drilling
6554,air_conditioner
6561,jackhammer
6564,drilling
6567,drilling
6569,car_horn
6571,gun_shot
6576,drilling
6577,drilling
6578,drilling
6581,air_conditioner
6582,drilling
6584,drilling
6585,street_music
6586,drilling
6587,car_horn
6588,drilling
6590,jackhammer
6591,children_playing
6593,engine_idling
6594,car_horn
6597,drilling
6598,drilling
6601,jackhammer
6605,dog_bark
6611,dog_bark
6612,dog_bark
6613,car_horn
6615,air_conditioner
6617,street_music
6622,siren
6624,gun_shot
6625,drilling
6627,air_conditioner
6632,children_playing
6636,air_conditioner
6639,jackhammer
6645,engine_idling
6646,children_playing
6650,dog_bark
6657,car_horn
6658,drilling
6663,children_playing
6666,engine_idling
6669,air_conditioner
6670,air_conditioner
6672,children_playing
6673,engine_idling
6675,car_horn
6678,drilling
6680,gun_shot
6682,dog_bark
6684,drilling
6685,children_playing
6686,siren
6687,jackhammer
6688,jackhammer
6690,children_playing
6695,air_conditioner
6697,gun_shot
6699,drilling
6700,children_playing
6701,drilling
6702,dog_bark
6704,dog_bark
6705,engine_idling
6706,air_conditioner
6707,engine_idling
6709,gun_shot
6711,drilling
6713,air_conditioner
6718,jackhammer
6720,siren
6727,air_conditioner
6733,children_playing
6743,drilling
6744,siren
6745,drilling
6751,drilling
6756,children_playing
6758,street_music
6761,air_conditioner
6762,gun_shot
6766,street_music
6776,drilling
6780,jackhammer
6784,siren
6785,drilling
6787,street_music
6788,drilling
6789,siren
6794,siren
6795,dog_bark
6796,children_playing
6798,street_music
6799,drilling
6801,engine_idling
6803,engine_idling
6805,air_conditioner
6806,car_horn
6807,children_playing
6808,drilling
6809,drilling
6814,siren
6825,children_playing
6827,street_music
6828,street_music
6833,gun_shot
6834,dog_bark
6838,children_playing
6842,drilling
6843,drilling
6845,children_playing
6848,children_playing
6849,drilling
6854,jackhammer
6858,dog_bark
6859,drilling
6861,children_playing
6862,jackhammer
6863,siren
6867,siren
6868,children_playing
6870,gun_shot
6873,children_playing
6874,drilling
6876,gun_shot
6884,gun_shot
6885,dog_bark
6887,dog_bark
6890,drilling
6894,air_conditioner
6897,dog_bark
6899,drilling
6904,drilling
6905,children_playing
6913,street_music
6916,gun_shot
6917,engine_idling
6919,dog_bark
6921,drilling
6924,siren
6927,engine_idling
6930,dog_bark
6936,street_music
6940,drilling
6941,drilling
6944,siren
6950,dog_bark
6951,drilling
6952,siren
6953,street_music
6957,dog_bark
6959,drilling
6960,jackhammer
6962,siren
6964,car_horn
6968,drilling
6972,dog_bark
6978,jackhammer
6980,drilling
6983,air_conditioner
6987,drilling
6988,jackhammer
6989,children_playing
6994,car_horn
6995,drilling
6996,engine_idling
6997,dog_bark
7011,dog_bark
7021,drilling
7023,street_music
7024,children_playing
7033,air_conditioner
7034,drilling
7037,siren
7038,jackhammer
7043,street_music
7044,gun_shot
7045,drilling
7047,siren
7050,drilling
7056,children_playing
7058,street_music
7071,drilling
7080,car_horn
7089,children_playing
7090,gun_shot
7092,siren
7093,children_playing
7097,engine_idling
7098,engine_idling
7099,street_music
7101,dog_bark
7102,drilling
7103,dog_bark
7104,engine_idling
7106,drilling
7117,gun_shot
7119,dog_bark
7120,children_playing
7122,air_conditioner
7123,children_playing
7125,street_music
7127,siren
7128,dog_bark
7130,street_music
7132,jackhammer
7134,jackhammer
7135,car_horn
7139,siren
7146,drilling
7147,drilling
7152,dog_bark
7158,children_playing
7160,car_horn
7164,drilling
7165,drilling
7166,drilling
7167,drilling
7168,siren
7173,dog_bark
7181,drilling
7182,car_horn
7183,jackhammer
7184,children_playing
7186,gun_shot
7188,jackhammer
7189,drilling
7192,drilling
7193,jackhammer
7199,jackhammer
7208,air_conditioner
7209,children_playing
7210,gun_shot
7214,engine_idling
7219,drilling
7220,drilling
7225,children_playing
7229,engine_idling
7230,jackhammer
7234,dog_bark
7236,drilling
7237,siren
7238,jackhammer
7239,children_playing
7243,gun_shot
7246,drilling
7248,drilling
7254,children_playing
7255,children_playing
7261,street_music
7266,children_playing
7267,children_playing
7268,drilling
7270,engine_idling
7271,gun_shot
7273,jackhammer
7276,siren
7281,drilling
7282,children_playing
7283,drilling
7286,children_playing
7288,air_conditioner
7289,children_playing
7290,drilling
7291,street_music
7293,car_horn
7295,air_conditioner
7296,drilling
7299,jackhammer
7300,engine_idling
7301,air_conditioner
7303,children_playing
7304,jackhammer
7306,children_playing
7308,jackhammer
7310,drilling
7312,children_playing
7314,children_playing
7317,drilling
7318,car_horn
7324,drilling
7325,children_playing
7327,children_playing
7334,street_music
7335,jackhammer
7339,air_conditioner
7341,jackhammer
7342,siren
7348,children_playing
7350,dog_bark
7351,car_horn
7353,engine_idling
7355,gun_shot
7356,children_playing
7357,gun_shot
7363,drilling
7365,siren
7368,drilling
7371,drilling
7373,jackhammer
7390,dog_bark
7391,gun_shot
7393,jackhammer
7394,children_playing
7395,air_conditioner
7396,siren
7397,drilling
7402,street_music
7406,street_music
7407,engine_idling
7411,children_playing
7413,children_playing
7415,engine_idling
7416,drilling
7420,children_playing
7421,children_playing
7422,dog_bark
7427,dog_bark
7428,children_playing
7433,dog_bark
7434,drilling
7435,drilling
7438,siren
7440,siren
7441,drilling
7442,siren
7444,drilling
7445,dog_bark
7453,street_music
7454,drilling
7461,siren
7464,engine_idling
7466,drilling
7470,drilling
7473,dog_bark
7474,children_playing
7477,siren
7480,jackhammer
7481,jackhammer
7484,children_playing
7485,jackhammer
7486,siren
7487,street_music
7489,engine_idling
7491,drilling
7492,car_horn
7496,drilling
7498,engine_idling
7502,drilling
7511,children_playing
7512,drilling
7514,siren
7515,air_conditioner
7517,dog_bark
7526,children_playing
7527,engine_idling
7533,children_playing
7534,dog_bark
7535,gun_shot
7536,jackhammer
7537,siren
7540,jackhammer
7544,dog_bark
7545,engine_idling
7546,drilling
7549,dog_bark
7551,jackhammer
7554,street_music
7555,siren
7557,dog_bark
7559,drilling
7562,drilling
7564,children_playing
7571,drilling
7572,children_playing
7575,jackhammer
7583,gun_shot
7587,drilling
7588,car_horn
7590,jackhammer
7591,dog_bark
7594,children_playing
7603,drilling
7605,street_music
7606,dog_bark
7608,jackhammer
7615,jackhammer
7616,car_horn
7621,car_horn
7624,drilling
7627,siren
7628,street_music
7630,drilling
7632,drilling
7635,engine_idling
7637,drilling
7640,air_conditioner
7643,street_music
7647,drilling
7649,drilling
7652,children_playing
7654,siren
7658,engine_idling
7659,dog_bark
7660,children_playing
7661,dog_bark
7662,drilling
7663,dog_bark
7666,dog_bark
7667,street_music
7668,street_music
7670,siren
7676,children_playing
7678,dog_bark
7684,children_playing
7691,drilling
7692,car_horn
7693,air_conditioner
7695,siren
7698,drilling
7701,dog_bark
7703,drilling
7704,gun_shot
7708,children_playing
7709,gun_shot
7714,drilling
7716,dog_bark
7717,air_conditioner
7719,drilling
7722,children_playing
7728,street_music
7731,car_horn
7732,gun_shot
7737,street_music
7741,jackhammer
7746,drilling
7749,drilling
7752,siren
7753,children_playing
7755,jackhammer
7757,children_playing
7758,jackhammer
7760,siren
7763,drilling
7764,car_horn
7767,drilling
7771,jackhammer
7772,car_horn
7773,siren
7774,engine_idling
7778,drilling
7781,drilling
7782,air_conditioner
7786,engine_idling
7789,engine_idling
7790,drilling
7793,engine_idling
7794,engine_idling
7797,street_music
7798,air_conditioner
7799,dog_bark
7801,drilling
7803,drilling
7805,children_playing
7808,air_conditioner
7809,drilling
7811,children_playing
7812,dog_bark
7815,drilling
7816,siren
7820,street_music
7823,dog_bark
7832,street_music
7834,drilling
7840,dog_bark
7841,air_conditioner
7847,jackhammer
7848,siren
7849,street_music
7851,air_conditioner
7852,air_conditioner
7857,street_music
7859,dog_bark
7863,siren
7864,siren
7866,car_horn
7877,drilling
7878,engine_idling
7884,gun_shot
7885,jackhammer
7886,gun_shot
7887,drilling
7888,drilling
7889,engine_idling
7894,drilling
7895,engine_idling
7902,children_playing
7903,jackhammer
7905,children_playing
7906,drilling
7907,drilling
7912,children_playing
7913,children_playing
7915,children_playing
7921,drilling
7923,street_music
7924,air_conditioner
7925,siren
7926,drilling
7934,street_music
7937,drilling
7940,dog_bark
7945,engine_idling
7947,street_music
7948,street_music
7950,car_horn
7953,dog_bark
7957,drilling
7958,street_music
7960,siren
7962,children_playing
7967,engine_idling
7968,children_playing
7971,drilling
7972,street_music
7973,drilling
7974,street_music
7983,engine_idling
7984,drilling
7986,drilling
7987,children_playing
7991,street_music
8001,air_conditioner
8003,air_conditioner
8005,jackhammer
8006,street_music
8007,children_playing
8010,drilling
8011,children_playing
8015,siren
8017,jackhammer
8018,drilling
8019,street_music
8023,air_conditioner
8026,drilling
8030,engine_idling
8031,drilling
8038,children_playing
8039,drilling
8040,jackhammer
8041,street_music
8044,children_playing
8045,drilling
8051,drilling
8054,dog_bark
8056,dog_bark
8059,jackhammer
8063,drilling
8065,drilling
8066,engine_idling
8070,siren
8082,car_horn
8083,gun_shot
8087,car_horn
8089,engine_idling
8091,engine_idling
8094,children_playing
8096,children_playing
8098,drilling
8102,drilling
8107,dog_bark
8109,children_playing
8112,air_conditioner
8113,children_playing
8115,jackhammer
8116,jackhammer
8117,siren
8120,children_playing
8121,children_playing
8123,engine_idling
8124,jackhammer
8126,drilling
8129,street_music
8132,drilling
8134,engine_idling
8136,children_playing
8138,gun_shot
8139,jackhammer
8141,engine_idling
8147,street_music
8149,air_conditioner
8153,dog_bark
8157,children_playing
8158,children_playing
8159,drilling
8160,engine_idling
8162,drilling
8163,siren
8164,drilling
8165,jackhammer
8169,engine_idling
8170,air_conditioner
8175,engine_idling
8178,drilling
8179,drilling
8186,children_playing
8196,siren
8197,siren
8198,street_music
8203,street_music
8204,drilling
8206,drilling
8207,children_playing
8209,jackhammer
8212,drilling
8214,engine_idling
8218,dog_bark
8222,drilling
8223,car_horn
8224,children_playing
8225,engine_idling
8226,drilling
8230,drilling
8235,children_playing
8237,jackhammer
8240,drilling
8242,drilling
8245,drilling
8248,drilling
8250,children_playing
8254,children_playing
8255,dog_bark
8256,drilling
8267,drilling
8269,air_conditioner
8273,children_playing
8275,drilling
8276,dog_bark
8278,engine_idling
8281,drilling
8284,jackhammer
8286,siren
8288,children_playing
8290,drilling
8291,drilling
8292,jackhammer
8295,car_horn
8298,siren
8301,street_music
8303,drilling
8304,siren
8309,air_conditioner
8312,jackhammer
8316,engine_idling
8319,dog_bark
8320,drilling
8321,street_music
8326,children_playing
8328,engine_idling
8329,dog_bark
8331,drilling
8336,gun_shot
8339,drilling
8340,jackhammer
8341,dog_bark
8342,children_playing
8343,air_conditioner
8348,dog_bark
8349,dog_bark
8350,dog_bark
8355,engine_idling
8358,street_music
8359,street_music
8362,jackhammer
8363,dog_bark
8367,siren
8371,street_music
8372,children_playing
8373,siren
8374,car_horn
8375,children_playing
8376,air_conditioner
8379,drilling
8383,dog_bark
8385,engine_idling
8388,dog_bark
8389,dog_bark
8390,children_playing
8394,dog_bark
8398,drilling
8400,street_music
8402,air_conditioner
8404,drilling
8405,engine_idling
8408,drilling
8413,drilling
8414,drilling
8415,dog_bark
8418,drilling
8423,jackhammer
8426,dog_bark
8433,dog_bark
8436,street_music
8439,drilling
8451,gun_shot
8452,dog_bark
8454,engine_idling
8455,children_playing
8456,drilling
8461,engine_idling
8463,gun_shot
8468,street_music
8478,dog_bark
8480,children_playing
8481,children_playing
8487,street_music
8488,children_playing
8489,children_playing
8490,air_conditioner
8494,dog_bark
8495,air_conditioner
8497,jackhammer
8504,dog_bark
8505,jackhammer
8506,street_music
8509,siren
8516,drilling
8517,street_music
8521,siren
8525,jackhammer
8528,dog_bark
8529,dog_bark
8530,drilling
8532,street_music
8533,air_conditioner
8537,drilling
8541,drilling
8545,air_conditioner
8548,siren
8549,siren
8550,drilling
8551,air_conditioner
8554,jackhammer
8555,drilling
8556,jackhammer
8557,jackhammer
8559,drilling
8561,street_music
8563,drilling
8566,engine_idling
8567,street_music
8572,drilling
8573,air_conditioner
8574,engine_idling
8576,drilling
8577,street_music
8583,drilling
8585,drilling
8591,drilling
8592,jackhammer
8593,children_playing
8600,dog_bark
8601,siren
8602,dog_bark
8606,drilling
8608,drilling
8619,dog_bark
8622,siren
8623,children_playing
8629,drilling
8631,gun_shot
8633,air_conditioner
8634,children_playing
8638,siren
8642,drilling
8645,street_music
8647,jackhammer
8648,car_horn
8652,siren
8655,drilling
8661,jackhammer
8662,dog_bark
8668,drilling
8669,children_playing
8671,jackhammer
8672,air_conditioner
8674,dog_bark
8680,jackhammer
8683,drilling
8686,street_music
8687,car_horn
8688,engine_idling
8689,children_playing
8692,children_playing
8696,engine_idling
8697,siren
8698,children_playing
8700,children_playing
8702,drilling
8708,drilling
8718,gun_shot
8719,drilling
8730,drilling
8731,siren
